energy_center_MeV,annihil,compt,conv,primary,other,total
5.962500,0.000000,1.000000,0.000000,52.000000,0.000000,53.000000
5.967500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
5.972500,0.000000,0.000000,1.000000,61.000000,0.000000,62.000000
5.977500,0.000000,0.000000,0.000000,59.000000,0.000000,59.000000
5.982500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
5.987500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
5.992500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
5.997500,0.000000,0.000000,0.000000,48.000000,0.000000,48.000000
6.002500,0.000000,0.000000,0.000000,48.000000,0.000000,48.000000
6.007500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
6.012500,0.000000,1.000000,0.000000,33.000000,0.000000,34.000000
6.017500,0.000000,0.000000,1.000000,64.000000,0.000000,65.000000
6.022500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
6.027500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
6.032500,0.000000,0.000000,0.000000,69.000000,0.000000,69.000000
6.037500,0.000000,0.000000,0.000000,58.000000,0.000000,58.000000
6.042500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
6.047500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
6.052500,0.000000,3.000000,1.000000,52.000000,0.000000,56.000000
6.057500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
6.062500,0.000000,1.000000,0.000000,47.000000,0.000000,48.000000
6.067500,0.000000,0.000000,0.000000,60.000000,0.000000,60.000000
6.072500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
6.077500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
6.082500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
6.087500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
6.092500,0.000000,0.000000,0.000000,66.000000,0.000000,66.000000
6.097500,0.000000,0.000000,0.000000,66.000000,0.000000,66.000000
6.102500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
6.107500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
6.112500,0.000000,0.000000,0.000000,68.000000,0.000000,68.000000
6.117500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
6.122500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
6.127500,0.000000,1.000000,0.000000,65.000000,0.000000,66.000000
6.132500,0.000000,0.000000,0.000000,60.000000,0.000000,60.000000
6.137500,0.000000,0.000000,0.000000,60.000000,0.000000,60.000000
6.142500,0.000000,0.000000,0.000000,43.000000,0.000000,43.000000
6.147500,0.000000,1.000000,0.000000,54.000000,0.000000,55.000000
6.152500,0.000000,0.000000,1.000000,54.000000,0.000000,55.000000
6.157500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
6.162500,0.000000,0.000000,0.000000,45.000000,0.000000,45.000000
6.167500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
6.172500,0.000000,0.000000,1.000000,52.000000,0.000000,53.000000
6.177500,0.000000,0.000000,0.000000,48.000000,0.000000,48.000000
6.182500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
6.187500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
6.192500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
6.197500,0.000000,0.000000,0.000000,59.000000,0.000000,59.000000
6.202500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
6.207500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
6.212500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
6.217500,0.000000,0.000000,0.000000,48.000000,0.000000,48.000000
6.222500,0.000000,1.000000,0.000000,52.000000,0.000000,53.000000
6.227500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
6.232500,0.000000,0.000000,1.000000,50.000000,0.000000,51.000000
6.237500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
6.242500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
6.247500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
6.252500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
6.257500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
6.262500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
6.267500,0.000000,0.000000,0.000000,55.000000,1.000000,56.000000
6.272500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
6.277500,0.000000,1.000000,0.000000,51.000000,0.000000,52.000000
6.282500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
6.287500,0.000000,1.000000,0.000000,44.000000,0.000000,45.000000
6.292500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
6.297500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
6.302500,0.000000,0.000000,0.000000,48.000000,0.000000,48.000000
6.307500,0.000000,0.000000,1.000000,55.000000,0.000000,56.000000
6.312500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
6.317500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
6.322500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
6.327500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
6.332500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
6.337500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
6.342500,0.000000,0.000000,0.000000,59.000000,0.000000,59.000000
6.347500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
6.352500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
6.357500,0.000000,0.000000,0.000000,59.000000,0.000000,59.000000
6.362500,0.000000,0.000000,0.000000,48.000000,0.000000,48.000000
6.367500,0.000000,0.000000,0.000000,61.000000,0.000000,61.000000
6.372500,0.000000,0.000000,0.000000,57.000000,0.000000,57.000000
6.377500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
6.382500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
6.387500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
6.392500,0.000000,0.000000,0.000000,66.000000,0.000000,66.000000
6.397500,0.000000,1.000000,0.000000,63.000000,0.000000,64.000000
6.402500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
6.407500,0.000000,0.000000,0.000000,45.000000,0.000000,45.000000
6.412500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
6.417500,0.000000,0.000000,0.000000,63.000000,0.000000,63.000000
6.422500,0.000000,0.000000,0.000000,65.000000,0.000000,65.000000
6.427500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
6.432500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
6.437500,0.000000,0.000000,1.000000,36.000000,0.000000,37.000000
6.442500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
6.447500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
6.452500,0.000000,1.000000,0.000000,56.000000,0.000000,57.000000
6.457500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
6.462500,0.000000,0.000000,0.000000,58.000000,0.000000,58.000000
6.467500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
6.472500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
6.477500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
6.482500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
6.487500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
6.492500,0.000000,1.000000,0.000000,54.000000,0.000000,55.000000
6.497500,0.000000,0.000000,1.000000,42.000000,0.000000,43.000000
6.502500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
6.507500,0.000000,0.000000,0.000000,39.000000,0.000000,39.000000
6.512500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
6.517500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
6.522500,0.000000,0.000000,1.000000,48.000000,0.000000,49.000000
6.527500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
6.532500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
6.537500,0.000000,3.000000,0.000000,55.000000,0.000000,58.000000
6.542500,0.000000,0.000000,1.000000,40.000000,0.000000,41.000000
6.547500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
6.552500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
6.557500,0.000000,1.000000,0.000000,54.000000,0.000000,55.000000
6.562500,0.000000,1.000000,0.000000,41.000000,0.000000,42.000000
6.567500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
6.572500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
6.577500,0.000000,1.000000,0.000000,44.000000,0.000000,45.000000
6.582500,0.000000,0.000000,0.000000,36.000000,0.000000,36.000000
6.587500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
6.592500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
6.597500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
6.602500,0.000000,0.000000,0.000000,59.000000,0.000000,59.000000
6.607500,0.000000,0.000000,0.000000,48.000000,0.000000,48.000000
6.612500,0.000000,1.000000,0.000000,39.000000,0.000000,40.000000
6.617500,0.000000,1.000000,1.000000,55.000000,0.000000,57.000000
6.622500,0.000000,0.000000,0.000000,48.000000,0.000000,48.000000
6.627500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
6.632500,0.000000,0.000000,0.000000,63.000000,0.000000,63.000000
6.637500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
6.642500,0.000000,0.000000,0.000000,59.000000,0.000000,59.000000
6.647500,0.000000,0.000000,0.000000,57.000000,0.000000,57.000000
6.652500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
6.657500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
6.662500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
6.667500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
6.672500,0.000000,1.000000,0.000000,62.000000,0.000000,63.000000
6.677500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
6.682500,0.000000,1.000000,0.000000,51.000000,0.000000,52.000000
6.687500,0.000000,0.000000,0.000000,58.000000,0.000000,58.000000
6.692500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
6.697500,0.000000,1.000000,0.000000,42.000000,0.000000,43.000000
6.702500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
6.707500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
6.712500,0.000000,0.000000,0.000000,57.000000,0.000000,57.000000
6.717500,0.000000,0.000000,0.000000,43.000000,0.000000,43.000000
6.722500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
6.727500,0.000000,0.000000,0.000000,48.000000,0.000000,48.000000
6.732500,0.000000,0.000000,0.000000,43.000000,0.000000,43.000000
6.737500,0.000000,1.000000,0.000000,41.000000,0.000000,42.000000
6.742500,0.000000,0.000000,0.000000,45.000000,0.000000,45.000000
6.747500,0.000000,0.000000,0.000000,45.000000,0.000000,45.000000
6.752500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
6.757500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
6.762500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
6.767500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
6.772500,0.000000,0.000000,0.000000,60.000000,0.000000,60.000000
6.777500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
6.782500,0.000000,0.000000,1.000000,55.000000,0.000000,56.000000
6.787500,0.000000,0.000000,0.000000,62.000000,0.000000,62.000000
6.792500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
6.797500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
6.802500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
6.807500,0.000000,1.000000,0.000000,47.000000,0.000000,48.000000
6.812500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
6.817500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
6.822500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
6.827500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
6.832500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
6.837500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
6.842500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
6.847500,0.000000,1.000000,0.000000,59.000000,0.000000,60.000000
6.852500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
6.857500,0.000000,0.000000,0.000000,48.000000,0.000000,48.000000
6.862500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
6.867500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
6.872500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
6.877500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
6.882500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
6.887500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
6.892500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
6.897500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
6.902500,0.000000,1.000000,0.000000,45.000000,0.000000,46.000000
6.907500,0.000000,1.000000,0.000000,47.000000,0.000000,48.000000
6.912500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
6.917500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
6.922500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
6.927500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
6.932500,0.000000,0.000000,0.000000,62.000000,0.000000,62.000000
6.937500,0.000000,0.000000,0.000000,62.000000,0.000000,62.000000
6.942500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
6.947500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
6.952500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
6.957500,0.000000,0.000000,0.000000,59.000000,0.000000,59.000000
6.962500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
6.967500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
6.972500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
6.977500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
6.982500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
6.987500,0.000000,2.000000,0.000000,47.000000,0.000000,49.000000
6.992500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
6.997500,0.000000,0.000000,0.000000,59.000000,0.000000,59.000000
7.002500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
7.007500,0.000000,1.000000,0.000000,52.000000,0.000000,53.000000
7.012500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
7.017500,0.000000,0.000000,0.000000,36.000000,0.000000,36.000000
7.022500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
7.027500,0.000000,0.000000,0.000000,39.000000,0.000000,39.000000
7.032500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
7.037500,0.000000,0.000000,0.000000,60.000000,0.000000,60.000000
7.042500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
7.047500,0.000000,1.000000,0.000000,42.000000,0.000000,43.000000
7.052500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
7.057500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
7.062500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
7.067500,0.000000,0.000000,0.000000,57.000000,0.000000,57.000000
7.072500,0.000000,1.000000,0.000000,48.000000,0.000000,49.000000
7.077500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
7.082500,0.000000,1.000000,0.000000,37.000000,0.000000,38.000000
7.087500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
7.092500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
7.097500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
7.102500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
7.107500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
7.112500,0.000000,0.000000,0.000000,45.000000,0.000000,45.000000
7.117500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
7.122500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
7.127500,0.000000,0.000000,0.000000,61.000000,0.000000,61.000000
7.132500,0.000000,0.000000,0.000000,31.000000,0.000000,31.000000
7.137500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
7.142500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
7.147500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
7.152500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
7.157500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
7.162500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
7.167500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
7.172500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
7.177500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
7.182500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
7.187500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
7.192500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
7.197500,0.000000,0.000000,0.000000,48.000000,0.000000,48.000000
7.202500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
7.207500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
7.212500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
7.217500,0.000000,0.000000,0.000000,48.000000,0.000000,48.000000
7.222500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
7.227500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
7.232500,0.000000,0.000000,0.000000,48.000000,0.000000,48.000000
7.237500,0.000000,0.000000,0.000000,48.000000,0.000000,48.000000
7.242500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
7.247500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
7.252500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
7.257500,0.000000,0.000000,0.000000,28.000000,0.000000,28.000000
7.262500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
7.267500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
7.272500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
7.277500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
7.282500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
7.287500,0.000000,0.000000,0.000000,45.000000,0.000000,45.000000
7.292500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
7.297500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
7.302500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
7.307500,0.000000,0.000000,0.000000,43.000000,0.000000,43.000000
7.312500,0.000000,0.000000,0.000000,39.000000,0.000000,39.000000
7.317500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
7.322500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
7.327500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
7.332500,0.000000,0.000000,0.000000,59.000000,0.000000,59.000000
7.337500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
7.342500,0.000000,0.000000,0.000000,62.000000,0.000000,62.000000
7.347500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
7.352500,0.000000,1.000000,0.000000,35.000000,0.000000,36.000000
7.357500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
7.362500,0.000000,1.000000,0.000000,47.000000,0.000000,48.000000
7.367500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
7.372500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
7.377500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
7.382500,0.000000,0.000000,0.000000,65.000000,0.000000,65.000000
7.387500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
7.392500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
7.397500,0.000000,1.000000,0.000000,39.000000,0.000000,40.000000
7.402500,0.000000,0.000000,0.000000,43.000000,0.000000,43.000000
7.407500,0.000000,0.000000,0.000000,29.000000,0.000000,29.000000
7.412500,0.000000,1.000000,0.000000,38.000000,0.000000,39.000000
7.417500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
7.422500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
7.427500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
7.432500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
7.437500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
7.442500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
7.447500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
7.452500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
7.457500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
7.462500,0.000000,0.000000,0.000000,48.000000,0.000000,48.000000
7.467500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
7.472500,0.000000,0.000000,0.000000,56.000000,1.000000,57.000000
7.477500,0.000000,1.000000,0.000000,41.000000,0.000000,42.000000
7.482500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
7.487500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
7.492500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
7.497500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
7.502500,0.000000,1.000000,0.000000,37.000000,0.000000,38.000000
7.507500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
7.512500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
7.517500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
7.522500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
7.527500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
7.532500,0.000000,0.000000,0.000000,48.000000,0.000000,48.000000
7.537500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
7.542500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
7.547500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
7.552500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
7.557500,0.000000,0.000000,0.000000,61.000000,0.000000,61.000000
7.562500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
7.567500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
7.572500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
7.577500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
7.582500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
7.587500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
7.592500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
7.597500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
7.602500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
7.607500,0.000000,1.000000,0.000000,49.000000,0.000000,50.000000
7.612500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
7.617500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
7.622500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
7.627500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
7.632500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
7.637500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
7.642500,0.000000,0.000000,0.000000,43.000000,0.000000,43.000000
7.647500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
7.652500,0.000000,0.000000,0.000000,48.000000,0.000000,48.000000
7.657500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
7.662500,0.000000,0.000000,0.000000,66.000000,0.000000,66.000000
7.667500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
7.672500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
7.677500,0.000000,0.000000,0.000000,34.000000,0.000000,34.000000
7.682500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
7.687500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
7.692500,0.000000,1.000000,0.000000,45.000000,0.000000,46.000000
7.697500,0.000000,0.000000,0.000000,39.000000,0.000000,39.000000
7.702500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
7.707500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
7.712500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
7.717500,0.000000,0.000000,0.000000,45.000000,0.000000,45.000000
7.722500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
7.727500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
7.732500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
7.737500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
7.742500,0.000000,0.000000,0.000000,43.000000,0.000000,43.000000
7.747500,0.000000,0.000000,0.000000,32.000000,0.000000,32.000000
7.752500,0.000000,1.000000,0.000000,40.000000,0.000000,41.000000
7.757500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
7.762500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
7.767500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
7.772500,0.000000,0.000000,0.000000,32.000000,0.000000,32.000000
7.777500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
7.782500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
7.787500,0.000000,0.000000,0.000000,45.000000,0.000000,45.000000
7.792500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
7.797500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
7.802500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
7.807500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
7.812500,0.000000,0.000000,0.000000,45.000000,0.000000,45.000000
7.817500,0.000000,1.000000,0.000000,46.000000,0.000000,47.000000
7.822500,0.000000,0.000000,0.000000,43.000000,0.000000,43.000000
7.827500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
7.832500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
7.837500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
7.842500,0.000000,0.000000,0.000000,43.000000,0.000000,43.000000
7.847500,0.000000,0.000000,0.000000,35.000000,0.000000,35.000000
7.852500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
7.857500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
7.862500,0.000000,0.000000,0.000000,43.000000,0.000000,43.000000
7.867500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
7.872500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
7.877500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
7.882500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
7.887500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
7.892500,0.000000,0.000000,0.000000,45.000000,0.000000,45.000000
7.897500,0.000000,0.000000,0.000000,36.000000,0.000000,36.000000
7.902500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
7.907500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
7.912500,0.000000,0.000000,0.000000,48.000000,0.000000,48.000000
7.917500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
7.922500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
7.927500,0.000000,0.000000,0.000000,39.000000,0.000000,39.000000
7.932500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
7.937500,0.000000,1.000000,0.000000,42.000000,0.000000,43.000000
7.942500,0.000000,0.000000,0.000000,24.000000,0.000000,24.000000
7.947500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
7.952500,0.000000,0.000000,0.000000,40.000000,0.000000,40.000000
